entry_id,category,item_key,cross_references
DB-REG-201562,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.2]"
DB-REG-201563,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.3]"
DB-REG-201564,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.4]"
DB-REG-201565,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.5]"
DB-REG-201566,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.6]"
DB-REG-201567,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.7]"
DB-REG-201568,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.8]"
DB-REG-201569,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.9]"
DB-REG-201570,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.0]"
DB-REG-201571,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.1]"
DB-REG-201572,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.2]"
DB-REG-201573,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.3]"
DB-REG-201574,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.4]"
DB-REG-201575,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.5]"
DB-REG-201576,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.6]"
DB-REG-201577,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.7]"
DB-REG-201578,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.8]"
DB-REG-201579,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.9]"
DB-REG-201580,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.0]"
DB-REG-201581,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.1]"
DB-REG-201582,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.2]"
DB-REG-201583,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.3]"
DB-REG-201584,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.4]"
DB-REG-201585,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.5]"
DB-REG-201586,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.6]"
DB-REG-201587,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.7]"
DB-REG-201588,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.8]"
DB-REG-201589,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.9]"
DB-REG-201590,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.0]"
DB-REG-201591,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.1]"
DB-REG-201592,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.2]"
DB-REG-201593,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.3]"
DB-REG-201594,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.4]"
DB-REG-201595,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.5]"
DB-REG-201596,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.6]"
DB-REG-201597,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.7]"
DB-REG-201598,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.8]"
DB-REG-201599,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.9]"
DB-REG-201600,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.0]"
DB-REG-201601,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.1]"
DB-REG-201602,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.2]"
DB-REG-201603,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.3]"
DB-REG-201604,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.4]"
DB-REG-201605,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.5]"
DB-REG-201606,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.6]"
DB-REG-201607,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.7]"
DB-REG-201608,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.8]"
DB-REG-201609,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.9]"
DB-REG-201610,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.0]"
DB-REG-201611,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.1]"
DB-REG-201612,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.2]"
DB-REG-201613,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.3]"
DB-REG-201614,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.4]"
DB-REG-201615,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.5]"
DB-REG-201616,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.6]"
DB-REG-201617,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.7]"
DB-REG-201618,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.8]"
DB-REG-201619,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.9]"
DB-REG-201620,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.0]"
DB-REG-201621,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.1]"
DB-REG-201622,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.2]"
DB-REG-201623,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.3]"
DB-REG-201624,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.4]"
DB-REG-201625,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.5]"
DB-REG-201626,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.6]"
DB-REG-201627,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.7]"
DB-REG-201628,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.8]"
DB-REG-201629,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.9]"
DB-REG-201630,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.0]"
DB-REG-201631,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.1]"
DB-REG-201632,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.2]"
DB-REG-201633,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.3]"
DB-REG-201634,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.4]"
DB-REG-201635,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.5]"
DB-REG-201636,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.6]"
DB-REG-201637,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.7]"
DB-REG-201638,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.8]"
DB-REG-201639,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.9]"
DB-REG-201640,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.0]"
DB-REG-201641,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.1]"
DB-REG-201642,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.2]"
DB-REG-201643,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.3]"
DB-REG-201644,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.4]"
DB-REG-201645,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.5]"
DB-REG-201646,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.6]"
DB-REG-201647,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.7]"
DB-REG-201648,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.8]"
DB-REG-201649,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.9]"
DB-REG-201650,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.0]"
DB-REG-201651,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.1]"
DB-REG-201652,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.2]"
DB-REG-201653,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.3]"
DB-REG-201654,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.4]"
DB-REG-201655,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.5]"
DB-REG-201656,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.6]"
DB-REG-201657,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.7]"
DB-REG-201658,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.8]"
DB-REG-201659,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.9]"
DB-REG-201660,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.0]"
DB-REG-201661,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.1]"
DB-REG-201662,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.2]"
DB-REG-201663,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.3]"
DB-REG-201664,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.4]"
DB-REG-201665,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.5]"
DB-REG-201666,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.6]"
DB-REG-201667,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.7]"
DB-REG-201668,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.8]"
DB-REG-201669,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.9]"
DB-REG-201670,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.0]"
DB-REG-201671,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.1]"
DB-REG-201672,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.2]"
DB-REG-201673,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.3]"
DB-REG-201674,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.4]"
DB-REG-201675,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.5]"
DB-REG-201676,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.6]"
DB-REG-201677,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.7]"
DB-REG-201678,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.8]"
DB-REG-201679,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.9]"
DB-REG-201680,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.0]"
DB-REG-201681,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.1]"
DB-REG-201682,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.2]"
DB-REG-201683,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.3]"
DB-REG-201684,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.4]"
DB-REG-201685,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.5]"
DB-REG-201686,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.6]"
DB-REG-201687,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.7]"
DB-REG-201688,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.8]"
DB-REG-201689,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.9]"
DB-REG-201690,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.0]"
DB-REG-201691,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.1]"
DB-REG-201692,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.2]"
DB-REG-201693,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.3]"
DB-REG-201694,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.4]"
DB-REG-201695,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.5]"
DB-REG-201696,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.6]"
DB-REG-201697,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.7]"
DB-REG-201698,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.8]"
DB-REG-201699,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.9]"
DB-REG-201700,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.0]"
DB-REG-201701,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.1]"
DB-REG-201702,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.2]"
DB-REG-201703,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.3]"
DB-REG-201704,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.4]"
DB-REG-201705,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.5]"
DB-REG-201706,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.6]"
DB-REG-201707,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.7]"
DB-REG-201708,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.8]"
DB-REG-201709,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.9]"
DB-REG-201710,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.0]"
DB-REG-201711,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.1]"
DB-REG-201712,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.2]"
DB-REG-201713,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.3]"
DB-REG-201714,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.4]"
DB-REG-201715,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.5]"
DB-REG-201716,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.6]"
DB-REG-201717,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.7]"
DB-REG-201718,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.8]"
DB-REG-201719,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.9]"
DB-REG-201720,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.0]"
DB-REG-201721,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.1]"
DB-REG-201722,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.2]"
DB-REG-201723,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.3]"
DB-REG-201724,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.4]"
DB-REG-201725,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.5]"
DB-REG-201726,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.6]"
DB-REG-201727,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.7]"
DB-REG-201728,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.8]"
DB-REG-201729,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.9]"
DB-REG-201730,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.0]"
DB-REG-201731,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.1]"
DB-REG-201732,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.2]"
DB-REG-201733,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.3]"
DB-REG-201734,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.4]"
DB-REG-201735,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.5]"
DB-REG-201736,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.6]"
DB-REG-201737,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.7]"
DB-REG-201738,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.8]"
DB-REG-201739,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.9]"
DB-REG-201740,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.0]"
DB-REG-201741,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.1]"
DB-REG-201742,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.2]"
DB-REG-201743,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.3]"
DB-REG-201744,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.4]"
DB-REG-201745,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.5]"
DB-REG-201746,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.6]"
DB-REG-201747,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.7]"
